Hour,Latitude,Longitude,Pm 2.5
1,28.586274,77.224306,47.99
2,28.586274,77.224306,42.51
3,28.586274,77.224306,36.81
4,28.586274,77.224306,39.44
5,28.586274,77.224306,45.23
6,28.586274,77.224306,43.76
7,28.586274,77.224306,43.21
8,28.586274,77.224306,50.66
9,28.586274,77.224306,50.98
10,28.586274,77.224306,40.22
11,28.586274,77.224306,48.23
12,28.586274,77.224306,44.94
13,28.586274,77.224306,47.31
14,28.586274,77.224306,50.69
15,28.586274,77.224306,57.32
16,28.586274,77.224306,50.79
0,28.8549,77.0892,183.25
1,28.8549,77.0892,181.5
2,28.8549,77.0892,168.25
3,28.8549,77.0892,150.5
4,28.8549,77.0892,147.75
5,28.8549,77.0892,155.75
6,28.8549,77.0892,204
7,28.8549,77.0892,255.5
8,28.8549,77.0892,282.5
9,28.8549,77.0892,247
10,28.8549,77.0892,231.5
11,28.8549,77.0892,198.75
12,28.8549,77.0892,124
13,28.8549,77.0892,96.5
14,28.8549,77.0892,82.75
15,28.8549,77.0892,71.5
16,28.8549,77.0892,67.5
17,28.8549,77.0892,73.75
18,28.8549,77.0892,115
19,28.8549,77.0892,224.5
20,28.8549,77.0892,292
21,28.8549,77.0892,224.75
22,28.8549,77.0892,187.75
23,28.8549,77.0892,188.75
0,28.8549,77.0892,166.75
1,28.8549,77.0892,163.5
2,28.8549,77.0892,153.25
3,28.8549,77.0892,146.5
4,28.8549,77.0892,149.5
5,28.8549,77.0892,161.75
6,28.8549,77.0892,237
7,28.8549,77.0892,294
8,28.8549,77.0892,231.25
9,28.8549,77.0892,209.25
10,28.8549,77.0892,206.75
11,28.8549,77.0892,146.25
12,28.8549,77.0892,105.5
13,28.8549,77.0892,107.75
14,28.8549,77.0892,82.5
15,28.8549,77.0892,79
16,28.8549,77.0892,77
17,28.8549,77.0892,83.5
18,28.8549,77.0892,109.5
19,28.8549,77.0892,201
20,28.8549,77.0892,234
21,28.8549,77.0892,198.5
22,28.8549,77.0892,204
23,28.8549,77.0892,189
0,28.8549,77.0892,169
1,28.8549,77.0892,171.5
2,28.8549,77.0892,214
3,28.8549,77.0892,264
4,28.8549,77.0892,267
5,28.8549,77.0892,240.5
6,28.8549,77.0892,262
7,28.8549,77.0892,286
8,28.8549,77.0892,250
9,28.8549,77.0892,243.5
10,28.8549,77.0892,223.5
11,28.8549,77.0892,184.5
12,28.8549,77.0892,161.25
13,28.8549,77.0892,118.75
14,28.8549,77.0892,104.25
15,28.8549,77.0892,98.25
16,28.8549,77.0892,99
17,28.8549,77.0892,105.75
18,28.8549,77.0892,103.5
19,28.8549,77.0892,128.25
20,28.8549,77.0892,174.5
21,28.8549,77.0892,209
22,28.8549,77.0892,195.5
23,28.8549,77.0892,167.75
0,28.8549,77.0892,120.75
1,28.8549,77.0892,111.75
2,28.8549,77.0892,119.75
3,28.8549,77.0892,105.5
4,28.8549,77.0892,93.25
5,28.8549,77.0892,99
6,28.8549,77.0892,112.75
7,28.8549,77.0892,135
8,28.8549,77.0892,121.5
9,28.8549,77.0892,106
10,28.8549,77.0892,89
11,28.8549,77.0892,66.5
12,28.8549,77.0892,62
13,28.8549,77.0892,67
14,28.8549,77.0892,67
15,28.8549,77.0892,75.5
16,28.8549,77.0892,76
17,28.8549,77.0892,66
18,28.8549,77.0892,76
19,28.8549,77.0892,95
20,28.8549,77.0892,92.5
21,28.8549,77.0892,87.5
22,28.8549,77.0892,95
23,28.8549,77.0892,100
0,28.8549,77.0892,107
1,28.8549,77.0892,111.5
2,28.8549,77.0892,111
3,28.8549,77.0892,123.5
4,28.8549,77.0892,120
5,28.8549,77.0892,106
6,28.8549,77.0892,115.5
7,28.8549,77.0892,134
8,28.8549,77.0892,127
9,28.8549,77.0892,101
10,28.8549,77.0892,85
11,28.8549,77.0892,72
12,28.8549,77.0892,59.5
13,28.8549,77.0892,47
14,28.8549,77.0892,40.5
15,28.8549,77.0892,36.5
16,28.8549,77.0892,33.5
17,28.8549,77.0892,32.5
18,28.8549,77.0892,49
19,28.8549,77.0892,81
20,28.8549,77.0892,89.5
21,28.8549,77.0892,77
22,28.8549,77.0892,63
23,28.8549,77.0892,78.5
0,28.8549,77.0892,109
1,28.8549,77.0892,126.5
2,28.8549,77.0892,143.5
3,28.8549,77.0892,148
4,28.8549,77.0892,153
5,28.8549,77.0892,153.5
6,28.8549,77.0892,140.5
7,28.8549,77.0892,140.5
8,28.8549,77.0892,133.5
9,28.8549,77.0892,114.5
10,28.8549,77.0892,93
11,28.8549,77.0892,71
12,28.8549,77.0892,62
13,28.8549,77.0892,54.75
14,28.8549,77.0892,52
15,28.8549,77.0892,54.25
16,28.8549,77.0892,48.75
17,28.8549,77.0892,40.25
18,28.8549,77.0892,51.5
19,28.8549,77.0892,91.5
20,28.8549,77.0892,131.5
21,28.8549,77.0892,122
22,28.8549,77.0892,131
23,28.8549,77.0892,169
0,28.8549,77.0892,203.5
1,28.8549,77.0892,191.5
2,28.8549,77.0892,170.5
3,28.8549,77.0892,178.5
4,28.8549,77.0892,190.75
5,28.8549,77.0892,204.25
6,28.8549,77.0892,237.25
7,28.8549,77.0892,270
8,28.8549,77.0892,290.25
9,28.8549,77.0892,265.75
10,28.8549,77.0892,218
11,28.8549,77.0892,183.75
12,28.8549,77.0892,136.25
13,28.8549,77.0892,82
14,28.8549,77.0892,68
15,28.8549,77.0892,62
16,28.8549,77.0892,59
17,28.8549,77.0892,52.25
18,28.8549,77.0892,65.75
19,28.8549,77.0892,110
20,28.8549,77.0892,170.25
21,28.8549,77.0892,136
22,28.8549,77.0892,138.25
23,28.8549,77.0892,134.5
0,28.8549,77.0892,144
1,28.8549,77.0892,184
2,28.8549,77.0892,188
3,28.8549,77.0892,223.5
4,28.8549,77.0892,244.25
5,28.8549,77.0892,246.5
6,28.8549,77.0892,225.5
7,28.8549,77.0892,270.25
8,28.8549,77.0892,307.75
9,28.8549,77.0892,287
10,28.8549,77.0892,222.75
11,28.8549,77.0892,144.5
12,28.8549,77.0892,103.25
13,28.8549,77.0892,78.25
14,28.8549,77.0892,61.25
15,28.8549,77.0892,52.25
16,28.8549,77.0892,48
17,28.8549,77.0892,44.5
18,28.8549,77.0892,77.75
19,28.8549,77.0892,150.25
20,28.8549,77.0892,141
21,28.8549,77.0892,153.75
22,28.8549,77.0892,151.25
23,28.8549,77.0892,168.5
0,28.8549,77.0892,179.25
1,28.8549,77.0892,168.5
2,28.8549,77.0892,159.5
3,28.8549,77.0892,155.75
4,28.8549,77.0892,166.75
5,28.8549,77.0892,195.75
6,28.8549,77.0892,215.25
7,28.8549,77.0892,248.25
8,28.8549,77.0892,232.25
9,28.8549,77.0892,185.25
10,28.8549,77.0892,159
11,28.8549,77.0892,124
12,28.8549,77.0892,93
13,28.8549,77.0892,71.5
14,28.8549,77.0892,68
15,28.8549,77.0892,59
16,28.8549,77.0892,50.5
17,28.8549,77.0892,53
18,28.8549,77.0892,73.25
19,28.8549,77.0892,116.5
20,28.8549,77.0892,102.75
21,28.8549,77.0892,155.25
22,28.8549,77.0892,217.75
23,28.8549,77.0892,255.75
0,28.8549,77.0892,268.5
1,28.8549,77.0892,251
2,28.8549,77.0892,239
3,28.8549,77.0892,243.25
4,28.8549,77.0892,262
5,28.8549,77.0892,281
6,28.8549,77.0892,287
7,28.8549,77.0892,299.25
8,28.8549,77.0892,320.75
9,28.8549,77.0892,350.75
10,28.8549,77.0892,277.75
11,28.8549,77.0892,100.75
12,28.8549,77.0892,85
13,28.8549,77.0892,81.25
14,28.8549,77.0892,73.5
15,28.8549,77.0892,85.75
16,28.8549,77.0892,89.75
17,28.8549,77.0892,86.75
18,28.8549,77.0892,90.75
19,28.8549,77.0892,101.75
20,28.8549,77.0892,122.5
21,28.8549,77.0892,131
22,28.8549,77.0892,124
23,28.8549,77.0892,121.5
0,28.8549,77.0892,120
1,28.8549,77.0892,118.25
2,28.8549,77.0892,137.25
3,28.8549,77.0892,126.5
4,28.8549,77.0892,120.25
5,28.8549,77.0892,125.25
6,28.8549,77.0892,131.25
7,28.8549,77.0892,138.75
8,28.8549,77.0892,145
9,28.8549,77.0892,152.75
10,28.8549,77.0892,131.75
11,28.8549,77.0892,105.25
12,28.8549,77.0892,97
13,28.8549,77.0892,85.75
14,28.8549,77.0892,80
15,28.8549,77.0892,77.5
16,28.8549,77.0892,72
17,28.8549,77.0892,72.5
18,28.8549,77.0892,80.5
19,28.8549,77.0892,96
20,28.8549,77.0892,114
21,28.8549,77.0892,136.5
22,28.8549,77.0892,125.5
23,28.8549,77.0892,90
0,28.8549,77.0892,85.5
1,28.8549,77.0892,100.25
2,28.8549,77.0892,91
3,28.8549,77.0892,74.5
4,28.8549,77.0892,62.75
5,28.8549,77.0892,66.75
6,28.8549,77.0892,61.25
7,28.8549,77.0892,49
8,28.8549,77.0892,28.25
9,28.8549,77.0892,30.25
10,28.8549,77.0892,34.25
11,28.8549,77.0892,35
12,28.8549,77.0892,33.75
13,28.8549,77.0892,27
14,28.8549,77.0892,18.5
15,28.8549,77.0892,20.75
16,28.8549,77.0892,22.25
17,28.8549,77.0892,23.5
18,28.8549,77.0892,37.5
19,28.8549,77.0892,53.5
20,28.8549,77.0892,75.5
21,28.8549,77.0892,89
22,28.8549,77.0892,75.25
23,28.8549,77.0892,63.25
0,28.8549,77.0892,71
1,28.8549,77.0892,72
2,28.8549,77.0892,63.5
3,28.8549,77.0892,56
4,28.8549,77.0892,53.25
5,28.8549,77.0892,43.75
6,28.8549,77.0892,40.5
7,28.8549,77.0892,46.25
8,28.8549,77.0892,59
9,28.8549,77.0892,50
10,28.8549,77.0892,35.5
11,28.8549,77.0892,28.5
12,28.8549,77.0892,33
13,28.8549,77.0892,36
14,28.8549,77.0892,33.5
15,28.8549,77.0892,34.5
16,28.8549,77.0892,35
0,28.6377,77.1571,196
1,28.6377,77.1571,200.25
2,28.6377,77.1571,195.5
3,28.6377,77.1571,197.75
4,28.6377,77.1571,200.25
5,28.6377,77.1571,200.5
6,28.6377,77.1571,198.25
7,28.6377,77.1571,201.5
8,28.6377,77.1571,218.25
9,28.6377,77.1571,224.5
10,28.6377,77.1571,233.25
11,28.6377,77.1571,194.75
12,28.6377,77.1571,135.5
13,28.6377,77.1571,94.25
14,28.6377,77.1571,92
15,28.6377,77.1571,90
16,28.6377,77.1571,90.5
17,28.6377,77.1571,108
18,28.6377,77.1571,111
19,28.6377,77.1571,133.25
20,28.6377,77.1571,124
21,28.6377,77.1571,145.75
22,28.6377,77.1571,166.75
23,28.6377,77.1571,173.25
0,28.6377,77.1571,198
1,28.6377,77.1571,236.5
2,28.6377,77.1571,239.5
3,28.6377,77.1571,225.5
4,28.6377,77.1571,226
5,28.6377,77.1571,231.5
6,28.6377,77.1571,235.25
7,28.6377,77.1571,251.75
8,28.6377,77.1571,251.25
9,28.6377,77.1571,244.75
10,28.6377,77.1571,235.75
11,28.6377,77.1571,176
12,28.6377,77.1571,117.25
13,28.6377,77.1571,101.75
14,28.6377,77.1571,114.75
15,28.6377,77.1571,84
16,28.6377,77.1571,84.5
17,28.6377,77.1571,89.5
18,28.6377,77.1571,112.25
19,28.6377,77.1571,149
10,28.6377,77.1571,294
11,28.6377,77.1571,231
12,28.6377,77.1571,148.5
13,28.6377,77.1571,114.5
14,28.6377,77.1571,96
15,28.6377,77.1571,94
16,28.6377,77.1571,101
17,28.6377,77.1571,112
18,28.6377,77.1571,129.5
19,28.6377,77.1571,152
20,28.6377,77.1571,157.5
21,28.6377,77.1571,159.5
22,28.6377,77.1571,169
23,28.6377,77.1571,147
0,28.6377,77.1571,126
1,28.6377,77.1571,118.5
2,28.6377,77.1571,105.5
3,28.6377,77.1571,107.5
4,28.6377,77.1571,111.5
5,28.6377,77.1571,102.5
6,28.6377,77.1571,102.5
7,28.6377,77.1571,138.5
8,28.6377,77.1571,178
9,28.6377,77.1571,180.5
10,28.6377,77.1571,157
11,28.6377,77.1571,117
12,28.6377,77.1571,82
13,28.6377,77.1571,71
14,28.6377,77.1571,77.5
15,28.6377,77.1571,77.5
16,28.6377,77.1571,62.5
17,28.6377,77.1571,57
18,28.6377,77.1571,63
19,28.6377,77.1571,75.5
20,28.6377,77.1571,89.5
21,28.6377,77.1571,95.5
22,28.6377,77.1571,90.5
23,28.6377,77.1571,92.5
0,28.6377,77.1571,101
1,28.6377,77.1571,102
2,28.6377,77.1571,108.5
3,28.6377,77.1571,114.5
4,28.6377,77.1571,114.5
5,28.6377,77.1571,106
6,28.6377,77.1571,99
7,28.6377,77.1571,104.5
8,28.6377,77.1571,104
9,28.6377,77.1571,95
10,28.6377,77.1571,84
11,28.6377,77.1571,78.5
12,28.6377,77.1571,68.5
13,28.6377,77.1571,52
14,28.6377,77.1571,44.5
15,28.6377,77.1571,41.5
16,28.6377,77.1571,39
17,28.6377,77.1571,36.5
18,28.6377,77.1571,36.5
19,28.6377,77.1571,51.5
20,28.6377,77.1571,71
21,28.6377,77.1571,76
22,28.6377,77.1571,74
23,28.6377,77.1571,76.5
0,28.6377,77.1571,85
1,28.6377,77.1571,98
2,28.6377,77.1571,96.5
3,28.6377,77.1571,93.5
4,28.6377,77.1571,105.5
5,28.6377,77.1571,115.5
6,28.6377,77.1571,106.5
7,28.6377,77.1571,104
8,28.6377,77.1571,123.5
9,28.6377,77.1571,130.5
10,28.6377,77.1571,109.5
11,28.6377,77.1571,88.5
12,28.6377,77.1571,82.5
13,28.6377,77.1571,73
14,28.6377,77.1571,67.5
15,28.6377,77.1571,70
16,28.6377,77.1571,62.5
17,28.6377,77.1571,50
18,28.6377,77.1571,59.5
19,28.6377,77.1571,92
20,28.6377,77.1571,117
21,28.6377,77.1571,129
22,28.6377,77.1571,144.5
23,28.6377,77.1571,140.5
0,28.6377,77.1571,134.5
1,28.6377,77.1571,140.5
2,28.6377,77.1571,149
3,28.6377,77.1571,159
4,28.6377,77.1571,163
5,28.6377,77.1571,168.5
6,28.6377,77.1571,170
7,28.6377,77.1571,160
8,28.6377,77.1571,150.5
9,28.6377,77.1571,145
10,28.6377,77.1571,146
11,28.6377,77.1571,161.5
12,28.6377,77.1571,154.5
13,28.6377,77.1571,111.5
14,28.6377,77.1571,76.5
15,28.6377,77.1571,61.5
16,28.6377,77.1571,60.5
17,28.6377,77.1571,71.5
18,28.6377,77.1571,103.5
19,28.6377,77.1571,119
20,28.6377,77.1571,106.5
21,28.6377,77.1571,171.5
22,28.6377,77.1571,222
23,28.6377,77.1571,205.5
0,28.6377,77.1571,211
1,28.6377,77.1571,208
2,28.6377,77.1571,204.5
3,28.6377,77.1571,206
4,28.6377,77.1571,206.5
5,28.6377,77.1571,217
6,28.6377,77.1571,231.5
7,28.6377,77.1571,251.5
8,28.6377,77.1571,261
9,28.6377,77.1571,274.5
10,28.6377,77.1571,245
11,28.6377,77.1571,185.5
12,28.6377,77.1571,132.5
13,28.6377,77.1571,79
14,28.6377,77.1571,58
15,28.6377,77.1571,43.5
16,28.6377,77.1571,38.5
17,28.6377,77.1571,46.5
18,28.6377,77.1571,64.5
19,28.6377,77.1571,111
20,28.6377,77.1571,156
21,28.6377,77.1571,170
22,28.6377,77.1571,153.5
23,28.6377,77.1571,129
0,28.6377,77.1571,125.5
1,28.6377,77.1571,129
2,28.6377,77.1571,132.5
3,28.6377,77.1571,154
4,28.6377,77.1571,194
5,28.6377,77.1571,221.5
6,28.6377,77.1571,212
7,28.6377,77.1571,218.5
8,28.6377,77.1571,234.5
9,28.6377,77.1571,194
10,28.6377,77.1571,168.5
11,28.6377,77.1571,158.5
12,28.6377,77.1571,118.5
13,28.6377,77.1571,87.5
14,28.6377,77.1571,64.5
15,28.6377,77.1571,57
16,28.6377,77.1571,67.5
17,28.6377,77.1571,75
18,28.6377,77.1571,98.5
19,28.6377,77.1571,105.5
20,28.6377,77.1571,102
21,28.6377,77.1571,119.5
22,28.6377,77.1571,125.5
23,28.6377,77.1571,121
0,28.6377,77.1571,116
1,28.6377,77.1571,123
2,28.6377,77.1571,135
3,28.6377,77.1571,139.5
4,28.6377,77.1571,136.5
5,28.6377,77.1571,124.5
6,28.6377,77.1571,115.5
7,28.6377,77.1571,127
8,28.6377,77.1571,158.5
9,28.6377,77.1571,167.5
10,28.6377,77.1571,130.5
11,28.6377,77.1571,94.5
12,28.6377,77.1571,80
13,28.6377,77.1571,69
14,28.6377,77.1571,61.5
15,28.6377,77.1571,60
16,28.6377,77.1571,62.5
17,28.6377,77.1571,64
18,28.6377,77.1571,72
19,28.6377,77.1571,81.5
20,28.6377,77.1571,93
21,28.6377,77.1571,104.5
22,28.6377,77.1571,109.5
23,28.6377,77.1571,114.5
0,28.6377,77.1571,115
1,28.6377,77.1571,108
2,28.6377,77.1571,109
3,28.6377,77.1571,122
4,28.6377,77.1571,126
5,28.6377,77.1571,125.5
6,28.6377,77.1571,124
7,28.6377,77.1571,122.5
8,28.6377,77.1571,120
9,28.6377,77.1571,108.5
10,28.6377,77.1571,94.5
11,28.6377,77.1571,85.5
12,28.6377,77.1571,75
13,28.6377,77.1571,63
14,28.6377,77.1571,58
15,28.6377,77.1571,54
16,28.6377,77.1571,48.5
17,28.6377,77.1571,54
18,28.6377,77.1571,64.5
19,28.6377,77.1571,76.5
20,28.6377,77.1571,95.5
21,28.6377,77.1571,106.5
22,28.6377,77.1571,110.5
23,28.6377,77.1571,96.5
0,28.6377,77.1571,95.5
1,28.6377,77.1571,110.5
2,28.6377,77.1571,99.5
3,28.6377,77.1571,76.5
4,28.6377,77.1571,60
5,28.6377,77.1571,54
6,28.6377,77.1571,40.5
7,28.6377,77.1571,27
8,28.6377,77.1571,26.5
9,28.6377,77.1571,30.5
10,28.6377,77.1571,36
11,28.6377,77.1571,36
12,28.6377,77.1571,33.5
13,28.6377,77.1571,25
14,28.6377,77.1571,15
15,28.6377,77.1571,15
16,28.6377,77.1571,14
17,28.6377,77.1571,14
18,28.6377,77.1571,16
19,28.6377,77.1571,24.5
20,28.6377,77.1571,32
21,28.6377,77.1571,35.5
22,28.6377,77.1571,46
23,28.6377,77.1571,52
0,28.6377,77.1571,45.5
1,28.6377,77.1571,39
2,28.6377,77.1571,37
3,28.6377,77.1571,40
4,28.6377,77.1571,41.5
5,28.6377,77.1571,42
6,28.6377,77.1571,45
7,28.6377,77.1571,48.5
8,28.6377,77.1571,57
9,28.6377,77.1571,61
10,28.6377,77.1571,58.5
11,28.6377,77.1571,50
12,28.6377,77.1571,47
13,28.6377,77.1571,53
14,28.6377,77.1571,57
15,28.6377,77.1571,57
0,28.7332,77.2496,147
1,28.7332,77.2496,174
2,28.7332,77.2496,175
3,28.7332,77.2496,153
4,28.7332,77.2496,136
5,28.7332,77.2496,155
6,28.7332,77.2496,178
7,28.7332,77.2496,136
8,28.7332,77.2496,254
9,28.7332,77.2496,235
10,28.7332,77.2496,183
11,28.7332,77.2496,183
13,28.7332,77.2496,91
14,28.7332,77.2496,86
15,28.7332,77.2496,86
16,28.7332,77.2496,92
17,28.7332,77.2496,84
18,28.7332,77.2496,84
19,28.7332,77.2496,128
20,28.7332,77.2496,182
21,28.7332,77.2496,150
22,28.7332,77.2496,161
23,28.7332,77.2496,191
0,28.7332,77.2496,193
1,28.7332,77.2496,223
2,28.7332,77.2496,266
3,28.7332,77.2496,257
4,28.7332,77.2496,240
5,28.7332,77.2496,228
6,28.7332,77.2496,227
7,28.7332,77.2496,318
8,28.7332,77.2496,317
9,28.7332,77.2496,267
10,28.7332,77.2496,222
11,28.7332,77.2496,166
12,28.7332,77.2496,160
13,28.7332,77.2496,117
14,28.7332,77.2496,105
15,28.7332,77.2496,91
16,28.7332,77.2496,81
17,28.7332,77.2496,77
18,28.7332,77.2496,84
19,28.7332,77.2496,114
20,28.7332,77.2496,141
21,28.7332,77.2496,197
22,28.7332,77.2496,195
23,28.7332,77.2496,230
0,28.7332,77.2496,241
1,28.7332,77.2496,223
2,28.7332,77.2496,217
3,28.7332,77.2496,202
4,28.7332,77.2496,175
5,28.7332,77.2496,210
6,28.7332,77.2496,256
7,28.7332,77.2496,218
8,28.7332,77.2496,218
9,28.7332,77.2496,222
10,28.7332,77.2496,228
11,28.7332,77.2496,171
12,28.7332,77.2496,152
13,28.7332,77.2496,129
14,28.7332,77.2496,85
15,28.7332,77.2496,88
16,28.7332,77.2496,84
17,28.7332,77.2496,94
18,28.7332,77.2496,97
19,28.7332,77.2496,117
20,28.7332,77.2496,113
21,28.7332,77.2496,110
22,28.7332,77.2496,101
23,28.7332,77.2496,102
0,28.7332,77.2496,122
1,28.7332,77.2496,122
2,28.7332,77.2496,110
3,28.7332,77.2496,119
4,28.7332,77.2496,127
5,28.7332,77.2496,129
6,28.7332,77.2496,116
7,28.7332,77.2496,106
8,28.7332,77.2496,100
9,28.7332,77.2496,101
10,28.7332,77.2496,90
11,28.7332,77.2496,96
12,28.7332,77.2496,77
13,28.7332,77.2496,61
14,28.7332,77.2496,61
15,28.7332,77.2496,66
16,28.7332,77.2496,63
17,28.7332,77.2496,53
18,28.7332,77.2496,52
19,28.7332,77.2496,68
20,28.7332,77.2496,86
21,28.7332,77.2496,84
22,28.7332,77.2496,57
23,28.7332,77.2496,62
0,28.7332,77.2496,68
1,28.7332,77.2496,74
2,28.7332,77.2496,81
3,28.7332,77.2496,81
4,28.7332,77.2496,78
5,28.7332,77.2496,78
6,28.7332,77.2496,81
7,28.7332,77.2496,78
8,28.7332,77.2496,86
9,28.7332,77.2496,79
10,28.7332,77.2496,79
11,28.7332,77.2496,73
12,28.7332,77.2496,63
13,28.7332,77.2496,57
14,28.7332,77.2496,46
15,28.7332,77.2496,36
16,28.7332,77.2496,36
17,28.7332,77.2496,39
18,28.7332,77.2496,33
19,28.7332,77.2496,39
20,28.7332,77.2496,62
21,28.7332,77.2496,83
22,28.7332,77.2496,77
23,28.7332,77.2496,75
0,28.7332,77.2496,77
1,28.7332,77.2496,73
2,28.7332,77.2496,70
3,28.7332,77.2496,81
4,28.7332,77.2496,83
5,28.7332,77.2496,94
6,28.7332,77.2496,77
7,28.7332,77.2496,63
8,28.7332,77.2496,84
9,28.7332,77.2496,80
10,28.7332,77.2496,78
11,28.7332,77.2496,77
12,28.7332,77.2496,80
13,28.7332,77.2496,55
14,28.7332,77.2496,57
15,28.7332,77.2496,56
16,28.7332,77.2496,46
17,28.7332,77.2496,40
18,28.7332,77.2496,50
19,28.7332,77.2496,57
20,28.7332,77.2496,101
21,28.7332,77.2496,108
22,28.7332,77.2496,141
23,28.7332,77.2496,147
0,28.7332,77.2496,145
1,28.7332,77.2496,164
2,28.7332,77.2496,153
3,28.7332,77.2496,156
4,28.7332,77.2496,182
5,28.7332,77.2496,171
6,28.7332,77.2496,168
7,28.7332,77.2496,207
8,28.7332,77.2496,194
9,28.7332,77.2496,188
10,28.7332,77.2496,183
11,28.7332,77.2496,164
12,28.7332,77.2496,158
13,28.7332,77.2496,124
14,28.7332,77.2496,58
15,28.7332,77.2496,62
16,28.7332,77.2496,46
17,28.7332,77.2496,55
18,28.7332,77.2496,55
19,28.7332,77.2496,58
20,28.7332,77.2496,79
21,28.7332,77.2496,110
22,28.7332,77.2496,145
23,28.7332,77.2496,183
0,28.7332,77.2496,166
1,28.7332,77.2496,396
2,28.7332,77.2496,244
3,28.7332,77.2496,161
4,28.7332,77.2496,219
5,28.7332,77.2496,221
6,28.7332,77.2496,230
7,28.7332,77.2496,301
8,28.7332,77.2496,306
9,28.7332,77.2496,261
10,28.7332,77.2496,226
11,28.7332,77.2496,147
12,28.7332,77.2496,111
13,28.7332,77.2496,80
14,28.7332,77.2496,58
15,28.7332,77.2496,55
16,28.7332,77.2496,40
17,28.7332,77.2496,44
18,28.7332,77.2496,51
19,28.7332,77.2496,58
20,28.7332,77.2496,89
21,28.7332,77.2496,149
22,28.7332,77.2496,127
23,28.7332,77.2496,107
0,28.7332,77.2496,89
1,28.7332,77.2496,90
2,28.7332,77.2496,94
3,28.7332,77.2496,100
4,28.7332,77.2496,111
5,28.7332,77.2496,116
6,28.7332,77.2496,136
7,28.7332,77.2496,175
8,28.7332,77.2496,171
9,28.7332,77.2496,132
10,28.7332,77.2496,119
11,28.7332,77.2496,132
12,28.7332,77.2496,116
13,28.7332,77.2496,84
14,28.7332,77.2496,69
15,28.7332,77.2496,64
16,28.7332,77.2496,55
17,28.7332,77.2496,50
18,28.7332,77.2496,61
19,28.7332,77.2496,75
20,28.7332,77.2496,74
21,28.7332,77.2496,95
22,28.7332,77.2496,134
23,28.7332,77.2496,204
0,28.7332,77.2496,204
1,28.7332,77.2496,271
2,28.7332,77.2496,202
3,28.7332,77.2496,251
4,28.7332,77.2496,248
5,28.7332,77.2496,285
6,28.7332,77.2496,320
7,28.7332,77.2496,250
8,28.7332,77.2496,301
9,28.7332,77.2496,245
10,28.7332,77.2496,182
11,28.7332,77.2496,100.75
12,28.7332,77.2496,85.25
13,28.7332,77.2496,77
14,28.7332,77.2496,83.25
15,28.7332,77.2496,85.5
16,28.7332,77.2496,96.75
17,28.7332,77.2496,91.25
18,28.7332,77.2496,98.75
19,28.7332,77.2496,118.5
20,28.7332,77.2496,145.25
21,28.7332,77.2496,141
22,28.7332,77.2496,115.75
23,28.7332,77.2496,113.25
0,28.7332,77.2496,113.25
1,28.7332,77.2496,103.25
2,28.7332,77.2496,107.75
3,28.7332,77.2496,111.75
4,28.7332,77.2496,119.5
5,28.7332,77.2496,127
6,28.7332,77.2496,128.5
7,28.7332,77.2496,134.25
8,28.7332,77.2496,139.75
9,28.7332,77.2496,139.25
10,28.7332,77.2496,117.75
11,28.7332,77.2496,102.5
12,28.7332,77.2496,89.25
13,28.7332,77.2496,72.75
14,28.7332,77.2496,73.75
15,28.7332,77.2496,68
16,28.7332,77.2496,61.25
17,28.7332,77.2496,63.75
18,28.7332,77.2496,83.25
19,28.7332,77.2496,103.25
20,28.7332,77.2496,119.5
21,28.7332,77.2496,131.25
22,28.7332,77.2496,136.5
23,28.7332,77.2496,127.25
0,28.7332,77.2496,93.75
1,28.7332,77.2496,117
2,28.7332,77.2496,111.5
3,28.7332,77.2496,86
4,28.7332,77.2496,56.75
5,28.7332,77.2496,51.5
6,28.7332,77.2496,55.25
7,28.7332,77.2496,51.5
8,28.7332,77.2496,49.5
9,28.7332,77.2496,53.25
10,28.7332,77.2496,44.5
11,28.7332,77.2496,48.5
12,28.7332,77.2496,35.75
13,28.7332,77.2496,25.75
14,28.7332,77.2496,16
15,28.7332,77.2496,16.75
16,28.7332,77.2496,21
17,28.7332,77.2496,25.75
18,28.7332,77.2496,26.5
19,28.7332,77.2496,47.25
20,28.7332,77.2496,67.5
21,28.7332,77.2496,61.75
22,28.7332,77.2496,61
23,28.7332,77.2496,78
0,28.7332,77.2496,94.75
1,28.7332,77.2496,66.25
2,28.7332,77.2496,47
3,28.7332,77.2496,48
4,28.7332,77.2496,40.5
5,28.7332,77.2496,35.5
6,28.7332,77.2496,38.5
7,28.7332,77.2496,59.75
8,28.7332,77.2496,86.25
9,28.7332,77.2496,92
10,28.7332,77.2496,78.75
11,28.7332,77.2496,71
12,28.7332,77.2496,57
13,28.7332,77.2496,47.25
14,28.7332,77.2496,37
15,28.7332,77.2496,40.25
16,28.7332,77.2496,41
5,28.5551,77.0844,280.09
6,28.5551,77.0844,282.3
7,28.5551,77.0844,249.77
8,28.5551,77.0844,233.92
9,28.5551,77.0844,244.68
10,28.5551,77.0844,58
11,28.5551,77.0844,162.05
12,28.5551,77.0844,196.39
13,28.5551,77.0844,136.46
14,28.5551,77.0844,97.38
15,28.5551,77.0844,88.31
16,28.5551,77.0844,72.58
17,28.5551,77.0844,70.99
18,28.5551,77.0844,73.9
19,28.5551,77.0844,96.67
20,28.5551,77.0844,124.92
21,28.5551,77.0844,176.08
22,28.5551,77.0844,175.77
